id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
2121607,2021-05-27,Новостройка,5 / 18,130 м²,3,есть,215 000AZN,посредник (агент),"Qaz, Cıxarış (Kupca) var
Nəsimi rayonu , Tbilisi pr - Qafqaz otelin arxasında yerləşən yeni tikili 18 mərtəbəli prestijniy binanın 5-ci mərtəbəsində ümumi sahəsi 130 kv.m olan 3 otaqlı super təmirli mənzil satilir.
Mənzilin təmirində keyfiyyətli xarici materiallardan istifade olunub
Mənzil tam olaraq (mərmər) isti döşəmədi (теплый пол)
İstilik sistemi-Kombi
Su , Qaz, İşıq daimidir.
Mənzil qanuni 3 otaqdir:
1 qonaq otaqi,
2 yataq otaqi,
1 geniş Mətbəx (İtaliya istehsalı)
2 sanitar qovşağ
2 balkon
Binanın geniş həyəti, yeraltı parkingi var.
Ofisin xidmət haqqı 1%",39," Парк М. Гусеинзаде
","  Парк Севиль Газиевой
","  Парк Измир
"," м. Низами
"," Насиминский  р.
","","","","","","",""
2052446,2021-05-27,Новостройка,12 / 16,60 м²,2,есть,97 000AZN,посредник (агент),TECİLİ !  !  !  İnşaatçılar metrosu yaxinliginda yerleşen menzil satılır . Menzil 1 otaqdan 2 otaga predelka olunub .  Menzilin umumi sahesi 58 kv m dir . Qaz Su İşiq daimidir . Menzilin sehere ela panoraması var . Temirinde bahali ve keyfiyetli materiallardan istifade olunub . İstlik sistemi kombidir . Bina infrastruktur cehetden Cox elverişli yerdedir . Binanın 4 bir terefinde mektebler bagcalar supermarketler metro avtobus dayanacagi var . KUPCALİDİR. OFİS HAQQİ 1 %,17," Ясамальский базар
"," м. Иншаатчылар
"," Ясамальский р.
","","","","","","","","",""
2121605,2021-05-27,Новостройка,6 / 14,65 м²,2,нет,101 000AZN,посредник (агент),"Yegane sadliq sarayi yaxinliginda 14 mertebeli yeni tikili binanin 6-ci mertebesinde yerlesen 1 otaqdan 2 otaqliya duzeldilmis menzil satilir. Menzilin senedi kupcadir, istilik sistemi kombidir. Binanin 24 saat muhafize olunan heyeti,2 muasir lifti,2 mertebeli yeralti qaraji var. Etrafli melumat ucun zeng edin.",22,"Бинагадинский р.
"," пос. Хутор
","","","","","","","","","",""
2121604,2021-05-27,Новостройка,6 / 16,201 м²,4,есть,374 000AZN,посредник (агент),"TECILI SATILIR ! ! !

Elmler, Huseyn Cavid parki, Nerimanov heykeli yaxinligi , Qutqasinli kucesinde DENIZ menzereli 4 otaqli menzil satilir !
Menzil yaxsi temirlidir, 3 sanuzel var. Otaqlarin hamisi denizi gorur. Binanin genis heyeti , 7/24 muhafize , yeralti parking movcuddur. KUPCA VAR ! ! !

OFIS HAQQI - 1 %",19," Парк Гусеин Джавида
","  Советская
","  Технический Университет
","  Памятник Нариманова
"," м. Элмляр Академиясы
"," Ясамальский р.
","","","","","",""
2121602,2021-05-27,Новостройка,11 / 18,197.6 м²,4,есть,600 000AZN,собственник,"Cox Tecilli Izmir Residence Premium 4 otag i shexere ve izmir parka gozel menzere merkezi istilik sistemi ve isti su qaz Kupça  """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""mitsubishi"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" liftler 5 mertebeli dayanacag 2 min kv. bagli heyet restoran,idman,saglamlig merkezi ve sayra  menzilin 285 kv m  560 KV artirmag olar  menzili tikinti shirketi satir 
Очень срочно ! Izmir Residence Premium класс 4 комнатная прекастный вид на парк и на город лифты """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""mitsubishi"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" система центрального отопления и гор воды газ купчая 5 этажные гаражи свой закрытый охроняемый двор 2 тысячи кв м ресторан озодор. центр и мн др возможно увеличить площадь квартиры на  285 кв.м 560 КВ  А так же возможно 4-ком 197,6 с готовым ремонтом
продает застройщик",13173," ЦСУ
","  Парк Измир
","  Парк М. Гусеинзаде
"," Ясамальский р.
","","","","","","","",""
2121601,2021-05-27,Новостройка,11 / 19,107 м²,3,есть,161 000AZN,собственник,"Yasamal rayonu, Hesen bey Zerbadi kuchesinde yerleshen (ASP mtk), 19 mertebeli binanin 11 ci mertebesinde umumi sahesi 107 kv.m olan, 2 otaqlidan 3-e duzelme, orta temirli menzil satilir!",629,"м. 20 января
"," Ясамальский р.
"," пос. Ясамал
","","","","","","","","",""
2121599,2021-05-27,Новостройка,7 / 16,120 м²,3,нет,227 000AZN,собственник,"Muasir dizayinla temir olunmuş super temirli menzil satilir.Neriman Nerimanov rayonu , Heyder Eliyev Merkezinin qarwisinda,  16/7 umumi sahesi 120 kv olan 3 otaqli cox geniş menzil satilir.Temirden  sonra yaşayış olmayib. Binanın qazi, suyu,isigi,merkezi yanginsondurme sistemi,ses ve istilik izoliyasoyasi,ehtiyat su anbari,iki eded sensörlü lifti ve baska xidmetleri var.Bina Neriman Nerimanov metrosuna yaxindir. Iki mertebeli avto parkingi var...
Menzilde mebeller divar ici dizayn olunub.Pol parketdir bir 1kv 130  manatdir.Sanuzel kalidor ve metbext isti dosemedir...qiymet 227 000 manat...",556," Министерство Образования
"," Наримановский  р.
","","","","","","","","","",""
2121598,2021-05-27,Новостройка,10 / 18,105 м²,3,нет,147 000AZN,посредник (агент),"Tibb Universitetinin yanında , Nəsimi Bazarına yaxın , Yeni Tikilidə , sahəsi 105 kv.m. olan 3 otaqlı mənzil satılır . Binada Qaz var . Otaqlar geniş və işıqlıdır . Bina 24 saat mühafizə olunur . Yeraltı parking mövcuddur ...",22," Насиминский Базар
","  Парк Зорге
"," Насиминский  р.
","","","","","","","","",""
2121597,2021-05-27,Вторичка,3 / 9,85 м²,3,есть,198 500AZN,посредник (агент),"TECILI OLARAQ DEYERINDEN ASAQI SATILIR !!

3 otaqlı əla təmirli mənzilimi satıram.
Mənzildə istilik sistemi kombidir, hamam və dəhliz isti poldur. Təmiri xüsusi dizaynla və yüksək keyfiyyətli materiallarla etmişəm.
Yerləşməsi şəhərin ən etibarlı ideal yerlərindən biri olan İzmir küçəsindədir. Layihəsi """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Leninqrad"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".
İpotekaya yararlıdır. İstəsəniz əşyalarla birlikdə də satila bilər

ALICI TEREFDEN 1 % SIRKET HAQQI ODENILMELIDIR !!

elave melumat ucun qeyd olunan nomre ile elaqe saxliya bilersiniz !!",36," Парк Измир
","  Спортивный Комплекс
","  Парк М. Гусеинзаде
"," Ясамальский р.
"," пос. Ясамал
","","","","","","",""
2121595,2021-05-27,Вторичка,5 / 5,46 м²,3,есть,70 000AZN,посредник (агент),"Cox Cox TECILI!Nesimi rayon 4-cu mkr-da,Imperial sadliq sarayinin yaninda 5 mertebeli binanin 5-ci meretebsinde ,2 den 3-e duzelmis,umumi sahesi 46 kv olan menzil satilir.Menzilin etrirafinda butun IASE obyektleri movcuddur.Xahis olunur real alicilar narahat etsin.Xidmet haqqi 1% teskil edir.",14,"Насиминский  р.
"," пос. 4-й мкр
","","","","","","","","","",""
2121594,2021-05-27,Вторичка,9 / 9,110 м²,4,есть,132 000AZN,посредник (агент),"HORMETLI MUSTERILER !!!
TECILI SATILIR !!!
QAZ+KUPCA !!!
Nesimi rayonu , Papanin qospitalinin yaninda yerlsen 9 mertebeli EKSPERIMENTAL lahiyeli das binada 9 cu mertebesinde yerseln QANUNI 4 otaqli orta temirli menzil satilir ..orta blok.
Yelçekən mənzildir. Otaqlar ayrı-ayrı, 3 balkon var, otaqlara qoşulub. Sənəd çıxarışdır. . Mənzildən dənizə və Hərbi Hospitala mənzərə var. İşiq,su və qaz daimidir. Mərkəzi istilik sistemi. Kabel TV var.
Blok yeni təmirlidir, müasir və səssiz lift ilə təmin edilib. Bloka giriş domofonladır. Binanın həyətində parking yeri və uşaq meydançası var. Bütün infrastrukturlar yaxınlıqda yerləşir., Bina 8 noyabr stansiyasinin yaninda yerlesir , Xais olunur real aliclar narahat etsin xidmet haqqi 1 % dir ,,, Real aliciya endirim olunacaq , Etrafli melumat ucun zeng edin",16," Бакинский Азиатский Университет
"," Насиминский  р.
","","","","","","","","","",""
2121592,2021-05-27,Вторичка,4 / 5,80 м²,3,есть,125 000AZN,посредник (агент),"TECILI....  Neftciler mt. stansiyasi, Bakcell Arena yaxinliginda yerlesen 5 mertebeli Eksperimental layiheli dash binanin 4-cu mertebesinde yerlesen 3 otaqli temirli menzil satilir. Menzilin dosemesi parketdir,sanitar qovsagi ayri-ayridir. Binanin genish ve seliqeli, 24 saat muhafize olunan heyeti, avtoparki var. Bina infrastruktur baximdan elverisli yerdedir. Yaxinligda hem rus bolmesi, hem de Azerbaycan bolmesi olan 242, 70, 61 sayli mektebler, bagcalar var. Real aliciya yalniz menzile baxdiqdan sonra endirim ola biler. Daha etrafli melumat ucun zeng edin.",17,"м. Нефтчиляр
"," Низаминский  р.
"," пос. 8-й километр
","","","","","","","","",""
2121591,2021-05-27,Новостройка,11 / 13,93 м²,3,нет,60 000AZN,собственник,Xırdalan şəhəri . Bakı-Sumqayıt yolunu ustunde 199 nomreli avtobus dayanacaginin duz yaninda. AAAF parkin binasinda qanuni  3 otaqlı təmirsiz mənzil satılır. Menzilin aralari sokulub istediyiniz kimi bole bilersiz.Menzilin 2 balkonu var.Binaya qaz verilib !Menzil shexsidir vasiteci deilem. Real aliciya qiymetde cuzi endirim ola biler.Xaish olunur ciddi shexsler narahat etsin.,32,"Хырдалан
","","","","","","","","","","",""
2121588,2021-05-27,Новостройка,5 / 16,110 м²,3,есть,149 000AZN,посредник (агент),"Nəsimi rayonu 2 ci mikrarayon,Əcəmi metrosuna yaxın .16/5-3 otaqlı 
Təmirli,təmirdən sonra yaşayış olmayb.
Təcili satılır
",18,"м. Мемар Аджеми
"," Насиминский  р.
"," пос. 2-й мкр
","","","","","","","","",""
2121587,2021-05-27,Новостройка,12 / 18,220 м²,4,есть,690 000AZN,посредник (агент),"AZURE RESIDENCE

DƏNİZƏ PANORAMALI mənzil.

Kompleksin 13-cü mərtəbəsində, 220 kvadrat metr sahəli 4 otaqlı, yelçəkən (сквозной) layihəli təmirli mənzil satılır.

ƏŞYALARI ilə birgə...

Qonaq otağı dəsti...
Yataq otağı dəsti..
2 uşaq otağı dəsti...

Şəxsi yaşayış məqsədi ilə olunmuş təmir...

2 qarderob...
2 sanitar qovşaq...
Çamaşırxana...

İsti döşəmə...
Kombi sistemi...
Parket döşəmə...

Üstünlükləri:

Yeni Həyat şirkətlər qrupunun tam təhvil verilmiş layihəsi.
Şəhərin “TOP ELITE” yaşayış komplekslərindən biri.

Dənizə və bulvara möhtəşəm mənzərə.
Kompleksin bulvara yaxın yerdə və mərkəzdə yerləşməsi.

İnkişaf etmiş infrastruktur:
Əyləncə, istirahət və sağlamlıq mərkəzləri.
Brend mağazalar və butiklər.

24/7 fəaliyyət göstərən təhlükəsizlik xidməti.
Yeraltı parking.
3 sürətli və səssiz lift.
Təmiz bloklar.
Yüksək səviyyəli xidmət.

DİQQƏT !!!
Alıcının reallığından asılı olaraq müəyyən endirim nəzərdə tutulub.

Alıcılar üçün xidmət haqqı alqı-satqının 1%-ni təşkil edir !",15," ASAN сервис №2
"," м. Шах Исмаил Хатаи
"," Хатаинский р.
","","","","","","","","",""
2121586,2021-05-27,Вторичка,8 / 9,85 м²,4,есть,135 000AZN,посредник (агент),"8-ci mikrorayon Ayna Sultanova heykelinden 500 metr, Dünya məktəbinin yanında ki 9 mertebeli Leninqrad layiheli
binanın 8-ci mertebesinde
Ümumi sahesi 80 kv.m olan
3 otaqdan-4 otağa artırma olunan
Yaxşı temirli menzil satılır.
Binada hemçinin merkezi istilik sistemi mövcuddur.
Su, qaz, işıq daimidir.
KUPÇA (Çıxarış) var.
Binanın həyətinə maşınla giriş şlagbaunladı,Maşın üçün çox rahat dayanacag,Blokun qapıları kodlu demir qapıyla,Həyət çox səliqəli di oturmağa skameykasıda var.
Bina çox əlverişli yerde yerləşir.
Çox yaxınlıqda Dünya Mektebi, 3, 102 ve 276 nömreli mektebler yerleşir.
Etrafda çox sayda super marketler var(Bravo,Bizim market,Bazar store,ve.s.)
Baku Elektroniksin çox yaxındı.
Etrafda çox sayda klinikalarda mövcutdu (HB klinika,Medeira,İstanbul klinikası ve.s)",20," Памятник Айна Султановой 
"," Бинагадинский р.
"," пос. 8-й мкр
","","","","","","","","",""
2121584,2021-05-27,Вторичка,9 / 9,80 м²,3,есть,101 000AZN,посредник (агент),"HORMETLI MUSTEIRLER!!
TECILI SATILIR !!
BIneqedi rayonu , 6 ci mkr , Zerife Parkina yaxin yerlersen 9/9 LENINGRAD LAHIYE RADNOY 3 OTAQ  orta temirli (temire ehitiyac var )  Uqlavoy menzil satilir ,(telefon,internet,catv,qaz,su, işıq,istilik sistemi(Azəristilik).Döşəmə parket,ayrı sanitar qovşağı,eyvanlar eve qatılıb. , YAxinliginda bagca, mekteb, market ve sare vardir , Xais olunur real aliclar narahat etsin xidmet haqqi 1 % dir ...",24," Парк им. Зарифы Алиевой
"," Бинагадинский р.
"," пос. 6-ой мкр
","","","","","","","","",""
2121579,2021-05-27,Новостройка,15 / 18,153 м²,4,нет,143 500AZN,посредник (агент),"COX TECILI ELA FURSET. Baki seheri Xetai rayonu Ehmedli ve H.Aslanov metrolarinin piyada 5-7 deqiqelik mesafesinde tam Ukrayna dairesi yaxinliginda yerlesen yeni tikili 18 mertebeli yuksek kefiyyetli binanin 15-ci mertebesinde 2 menzilin birlesmesinden(1otaqli+2otaqli) ibaret olan 153 kv m-lik olan menzil COOOOOX TECILI satilir. Menzil 4 otaqdan, 2 eyvandan, 1 metbexden ibaretdir. Menzil yelcekendir(SKVAZNOY). Menzilin hem denize hem sehere goruntusu vardir. Menzili alan sexs istese 1 menzil kimi, istese 2 menzil kimi istifade ede biler. Menzilin ozune mexsus yer alti dayanacagida movcuddur. yer alti dayanacaq qiymete daxil deyil. Binada abadliq isleri yekunlasmaq uzredir. Binada menzillerin temirine icaze verilmisdir. Bina tam yol kenarinda yerlesir. Binanin yaxinliginda, mekteb, bagca, 2 metro, dayancaqlar, H.Eliyev adina park, marketler ve.s movcuddur. Qiymetde raziliq yalniz menzile baxis zamani. Qiymetde razilasmaq mumkundur.",23," Украинский круг
"," м. Ахмедлы
"," м. Ази Асланов
"," Хатаинский р.
","","","","","","","",""
2121578,2021-05-27,Новостройка,20 / 24,184 м²,4,есть,293 000AZN,посредник (агент),"Elmlerde Lider Tv-nin yaninda 4otaqli evrotemirli bahali esyalarla birlikde menzil satilir.Menzili alan wexs istese 1 illik kirayecide var.Menzilin temirinde bahali materiallardan istifade olunub.Qaz su isiq daimidir,istilik sistemi kombidir.Menzil gunduwendir.Elave melumat ucun zeng vurun.",39,"Ясамальский р.
","","","","","","","","","","",""
2121574,2021-05-27,Новостройка,14 / 16,170 м²,4,есть,275 000AZN,собственник,Возле метро ХАТАИ ГАЗ КУПЧА  квартира сквазная вид на море!!!,16,"м. Шах Исмаил Хатаи
"," Хатаинский р.
","","","","","","","","","",""
2121573,2021-05-27,Вторичка,2 / 5,50 м²,2,есть,78 000AZN,посредник (агент),4 Mikrorayonda Qızıl-Tacın yanında 5 mərtəbəli binasnın 2-ci mərtəbəsində əla təmirli 2 otaqlı mənzil təcili satılır. Real alıcılar zəng vurun. Mənzil təcili satılır,32,"м. Мемар Аджеми
"," Насиминский  р.
"," пос. 4-й мкр
","","","","","","","","",""
2113485,2021-05-27,Новостройка,11 / 13,155 м²,3,есть,290 000AZN,собственник,Menzil yerlesir Teze bey hamamin yanında  yaxinligda 3 market akva park xarici diller ynverstet çırk maçid 2 park,19,"Насиминский  р.
","","","","","","","","","","",""
2121571,2021-05-27,Новостройка,8 / 16,64 м²,2,нет,99 000AZN,посредник (агент),Təcili satılır! 28 mayda Nesimi rayonunun ən prestij tiikililərindən biri olan Pilot həyat residence-də 2 otaqlı təmirsiz mənzil satılır. .Şirkət qiymətindən ucuz təklif olunur.Qiymət salmaq üçün muraciət etməyin.Ciddi alıcılar əlaqə saxlaya bilər.Sənəd müqavilədir.1 aya kimi çıxarış veriləcək Ofisin xidmət haqqı 1 %,40," Педагогический Университет
","  Парк Сахиль
","  Площадь Азадлыг
","  Малоканский садик
"," м. Сахил
"," м. 28 мая
"," Насиминский  р.
","","","","",""
2121570,2021-05-27,Новостройка,9 / 16,40 м²,2,есть,99 000AZN,посредник (агент),"Tecili satilir
Elmlerde 53 nomreli mektebin yaninda Elit City 16/9 mertebe 40 kv.m 1-2 otaga duzelme.
Qaz, kupca var.
Qiymet 99 000 AZN",24,"м. Элмляр Академиясы
"," Ясамальский р.
","","","","","","","","","",""
1905737,2021-05-27,Вторичка,3 / 5,60 м²,2,есть,142 000AZN,посредник (агент),"В центре города,недалеко от Бульвара,около Зимнего парка и метро Низами,на 5 Мертебе,Классическая Сталинка,3/5(60 кв)2 комнатная,средним ремонтом.Цена 142 000 азн.",24," Бешмяртябя
"," м. Низами
"," Ясамальский р.
","","","","","","","","",""
2121568,2021-05-27,Новостройка,3 / 20,110 м²,3,есть,115 000AZN,посредник (агент),"TƏCİLİ SATILIR.mənzilin çox gözəl lahiyəsi var. Xətai Park Premium klass yüksək səviyyəli tikinti şirkəti tərəfindən inşaa edilib.Bina tamam hazırdı, suyu, qazı, işığı daimidir.Binanin çox geniş həyəti, 5 mərtəbəli yerüstü parkinki, 3 ədəd sürətli lifti var.Binada 24 saat mühafizə xidməti, böyük supermarket ( Bravo), fitnes mərkəzi, uşaq bağçası, restoran və müxtəlif xidmət sahələri fəaliyyət göstərəcək.mənzilin çıxarışı olduğu üçün ipoteka yolu ilə istəyənlər də müraciət edə bilər.",22,"Хатаинский р.
"," пос. Ахмедлы
","","","","","","","","","",""
2121567,2021-05-27,Вторичка,1 / 2,45 м²,2,есть,112 000AZN,посредник (агент),"TECILI OLARAQ DEYERINDEN ASAQI SATILIR !!

 İçəri-Şəhərin düz mərkəzində, Qız Qalasının yanında, 2 mərtəbəli arxitektur binanın 1-ci mərtəbəsində 2 otalı mənzil. qazı, suyu və işığı daimidir. Təmir yaxşı. Qız Qalası ilə üzbəüz binaya bitişik. Gələcəkdə bina otel kimi fəaliyyətə başlayanda, yüksək qiymətə satış imkanı var. Kirayə vermək üçün əla variantdır. Kupçası var.

ALICI TEREFDEN 1 % SIRKET HAQQI ODENILMELIDIR !!

elave melumat ucun qeyd olunan nomre ile elaqe saxliya bilersiniz !!",20," Ичери Шехер
","  Кинотеатр Азербайджан
","  Парк М.А. Сабира
"," м. Ичеришехер
","  Площадь Азнефти
","  Экономический Университет
","  Губернаторский садик
","  Площадь Фонтанов 
","  Государственная Академия Управления
"," Сабаильский р.
","",""
2107416,2021-05-27,Новостройка,4 / 18,102 м²,3,нет,130 000AZN,посредник (агент),"77 MARSURUTUN SONUNDA YOL KENARI BINADA tam yasayisli,qazli binada qanuni 3 otaqli menzil satilir.Menzil ela temirlidir.Ve tam ewyali satilir.otaqlar genis gun gorendir.istilik sistemi kombidir.Az yasayis olub.ELAVE QLADOFKASI VAR.EHTIYAT ARISTONU VAR.real musteriyle razilawmaq olacaq.Alici terefinden firmaya 1% xidmet haqqi odenilecek.",17,"Ясамальский р.
"," пос. Ени Ясамал
","","","","","","","","","",""
