id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
2537171,2021-12-30,Köhnə tikili,1 / 5,30 m²,1,var,45 000AZN,mülkiyyətçi,Buzovnada 5 mərtəbənin 1 ci mərtəbəsində 1 otaqli ev satilir. Təmirsizdir. Yaşayış üçün əlverişli yerdir  . Daha ətrafli suallarınızı zəng vasitəsi ilə verə bilərsiz,29,"Xəzər r.
"," Buzovna q.
",,,,,
2538105,2021-12-30,Yeni tikili,3 / 18,105 m²,3,var,136 000AZN,vasitəçi (agent),Tecili Yeni Yasamalin merkezinde Bazar Storun ustunde 3 otaqli genis proyekti olan tam ela temirli menzil satilir.Qaz su isiq daimi tam yasayisli kupcali bina.Genis muhavize olunan heyet 2 suretli liftler ve 2 mertebe yeralti qaraj.Metbex mebeli ve qapilar fisdiq aqacindan emal krasqayla yiqilib ve eyni qaydada plintuslar.Sekillerden gorunduyu kimi menzil zovqle temir olunub .Esyalardan girecek dolab ve usaq mebeli qalacaq.Kalidor sanuzel isti dosemedir. Ofisin xidmet haqqi 1 % teskil edir.,161,"Yasamal r.
"," Yeni Yasamal q.
",,,,,
2538104,2021-12-30,Yeni tikili,9 / 20,55 m²,2,var,85 000AZN,vasitəçi (agent),"TƏCİLİ ! SATILIR, 2 otağa düzəlib Əla təmirlidir gözəl layihəsi və mənzərəsi var. Xətai Park yaşayış kompleksi. Premium klass. yüksək səviyyəli tikinti şirkəti. Bina tam hazırdı, suyu, qazı, işığı daimidir. Binanın geniş həyəti, 5 mərtəbə yerüstü parkink, 3 ədəd sürətli lifti var. Binada 24 saat mühafizə xidməti, böyük supermarketi(bravo) var, tezliklə fitnes, uşaq baxçası, restoran və müxtəlif xidmət sahələri fəaliyyət göstərəcək. Təcili satıldığı üçün real qiymətdən aşağı verilir. Çıxarışı var.",22,"Xətai r.
"," Əhmədli q.
",,,,,
2538103,2021-12-30,Yeni tikili,12 / 18,60 m²,2,yoxdur,135 000AZN,vasitəçi (agent),"TECILI SATILIR !!! Xetai metrosunun yaxinliginda yeni tikilmis 18 mertebeli binanin 12-ci mertebesinde 1 otaqdan , 2 otaqa duzeldilmis ela temirli menzil satilir . Bina tam yasayisli ve QAZLI+KUPCALI-dir . Genis usaq meydancasi , yeralti ve yerustu avto dayanacagi , 24 saat muhafize xidmeti var . Etrafli melumat ucun elaqe saxlaya bilersiniz .",37,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,
2538098,2021-12-30,Yeni tikili,7 / 14,80 m²,2,var,105 000AZN,vasitəçi (agent),NEFTCILER metrosunun yaxinqlinda yerlesen 14 mertebeli binanin  7 ci mertebesinde  QANUNI 2 otaqli   80 KV M OLAN   menzil satilir    senedi kupcadir ,19,"Nizami r.
",,,,,,
2538097,2021-12-30,Yeni tikili,13 / 18,57 m²,2,yoxdur,97 000AZN,vasitəçi (agent),"TECILI ! ! ! Elmler metrosuna yaxin , qurd qapisinin yaninda Serq mtk da menzil satilir . 1 otaqdan 2 otaga predelka olunub . qaz su isiq daimidir . ela temirlidir , bina infastruktur cehetden cox elverisli yerde yerlesir , binanin etrafinda bir sira iase obyektleri movcuddur . Kupca yaxin zamanlarda verilecek , OFIS XIDMET HAQQI 1 % ",35,"Botanika bağı 
"," Yasamal r.
",,,,,
2538093,2021-12-30,Yeni tikili,11 / 14,182.3 m²,4,var,345 000AZN,mülkiyyətçi,"Şəhərin mərkəzində , Nika MTK . 14 mərtəbənin 11 ci mərtəbəsi . 28 may metrosuna piyada  5 dəq aralıqda .4 otaqlı orta remontlu mənzil TƏCİLİ SATILIR!  . geniş layihə ilə remont olunub. Mənzil olduqça işıqlıdır . Bina təhlükəsizlik kameralari ilə təchiz olunub . Həyətdə Gülçin tibb mərkəzi və uşaq mərkəzləri fəaliyyət göstərir . KUPÇA VAR . ( Kupçada rəsmi 182.3 KV göstərilib, lakin evi sahəsi 220 KV təşkil edir )  binanın heyyətində avtomomobil park etməyə yer var . 
XAHİŞ EDİRƏM ŞİRKƏTLƏR VƏ MAKLERLƏR NARAHAT ETMƏSİN ! WHATS APP-DA ŞƏKİL GÖNDƏRİLMİR. EVİN ŞƏKİLLƏRİ YENİDİR !!!

PARKET PALID AĞACİNDAN. GİRİŞ QAPISI GÜLLƏKEÇİRMƏZDİR. Oboylarda defekt sökülmə yoxdur . Mənzildə 3 san uzel mövcuddur. Djakuzi, ayrı tualet, və yataq otağında düş ilə tualet birlikdə.Yığılma mebellər mənzildə qalacaq . ( xüsusi dizayn ilə yığılmış ARKA, şkaflar , kuxna mebeli bezi diğər əşyalar ) . EV TƏMİZ TƏHVİL VERİLƏCƏK ! Özümüz üçün remont eləmişik 5 ildir daimi yaşayırıq. Klassik üslübda olan bir evdir . Kirayə üçün-də əla fürsətdir . Yelçəkəndir. Şəhərə panoraması var . ( əsasən Gənclik və bütövlüklə Nərimanova) . 4 eyvan mövcuddur ( 3 baqlı , mətbəx eyvanı açıqdır . ) SU , QAZ, İŞİQ daimidir . Kombi sistemidir. Real alıcılar zənq edib baxa bilərlər . Ən əsası binanın kontingenti əladır. qonşular mədəni insanlardır . kirayə qalanlar çox azdır , olsada yalnız iş adamları. Aylıq kommunalnıy 52 azn təşkil edir.( bu ərazi üçün çooox ücuzdur) bilən bilir.  ev yayda olduqça sərin , qişda isə çox tez isinir. Binanın SU təminatı  daimidir. rezervuar olduqdan daimi napor ilə SU var.  Çox xahış edirəm yalnız ciddi müştərilər zənq etsin . QİYMƏT barədə  Razılaşmaq mümkündür. ",585,"Dostluq kinoteatrı 
"," Zoopark 
"," Bakı Slavyan Universiteti 
"," Nəsimi r.
",,,
2538092,2021-12-30,Yeni tikili,16 / 17,115 m²,3,yoxdur,150 000AZN,vasitəçi (agent),"Teili.!!!.Tecili.!!!.
Satilir Yeni Yasamal
seheri gozel yasayis kompleksi
ev butun mebelernen bir yerde
satilir Qaz su isiq daimadi
Bina 24.saat muhavize olunur
Hormetli Alicilarimiz elave
sualiniz olduhu halda zeng
vurub maraqlana bilersiz.",49,"İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,
2538091,2021-12-30,Yeni tikili,13 / 14,106 m²,14,var,188 000AZN,vasitəçi (agent),ELİT BİNADA TAm Təmirli ƏŞYALI KUPÇALI!!!.Abu Arenanın Əsas Binasında.Qanuni 2 otaq olub Mətbəx zala qatiılıb(sənəddə 2 otaq qeyd olunub ).tam Skvaznoy(yelşəkən).Hər iki tərəfə gözəl panoraması var.Qeyd edimki bu binada bu qiymətə mənzil yoxdur.Siqma(sürətli) liftlər.Daha ətraflı  məlumat almaq üçün zəng edib maraqlana bilərsiz!!,56,"Nərimanov r.
",,,,,,
2307642,2021-12-30,Yeni tikili,3 / 19,151 m²,4,var,167 000AZN,vasitəçi (agent),"Yeni Yasamalin merkezinde yeni acilmis Bravo marketle uzbe uz binada senedinde qanuni 4 otaqli  olan,doseme parket, skvaznoy her iki terefe baxisi olan temirli menzil satilir.2eyvani var.Qaz su isiq daimi tam yasayisli bina genis proyekt her bir otaqlar pencereli ve gun dusendir.isdilik kombidir.2sanuzeli var 1i dehlizde qonag ucun,1i   
 boyuk yatag otagindadir.Hazir cixaris elde olan menzildir.Ipotekaya yararlidir.genish heyet 24saat muhafize olunur.binanin 2mertebeli yer alti qaraji,hem qaraja hemdeki bazar store magazasina liftle bir basha enmek olur.ofisin xidmet haqqi 1%",1259,"Yasamal r.
"," Yeni Yasamal q.
",,,,,
2538089,2021-12-30,Köhnə tikili,8 / 9,50 m²,2,var,69 500AZN,vasitəçi (agent),Çoxçox Tecili mənzil satilir. İpoteykaya yararlı. Kupçalı. Zerife Eliyeva göz xestexanasi ile qarşı-qarşıya. Nesimi ve Əcemi metrosuna yaxin.her bir infrastruktura yaxin.tam temirli.merkezlewdirilmiw istilik sistemi.olan 9/8- olan 1 otaqdan 2 otağa düzəlmə səliqəli mənzil 69500 azn-ə  satılır. Ciddi şəxslər əlaqə saxlasınlar. Agentlik rüsumu alıcı tərəfindən cəmi 1%-ödəniləcək.,151,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,
2538087,2021-12-30,Yeni tikili,4 / 5,72 m²,2,var,70 000AZN,vasitəçi (agent),"Təmirdən sonra yaşayış olmayıb! Qaz və Çıxarış! Abşeron rayonu, Masazır qəsəbəsi, Bank Respublika Arenasının arxasında,“Qurtuluş 93”  yaşayış kompleksində 2 otaqlı mənzil əşyaları ilə birgə satılır. Əla təmirli. Mərtəbə: 4/5. Ümumi sahəsi 72 kv.m., hündür tavan.  KATV, internet-wifi.  Quraşdırılmış mətbəx mebeli. 1eyvan. 1 s/q.  Mühafizə olunan  geniş  həyəti, avto dayanacaq.  
KOD: 22192
__________
После ремонта не жили! Газ и Купчая! Апшеронский район, в поселке Масазыр,за «Bank Respublika Arena»,  в жилом комплексе “Qurtuluş 93” продаётся 2-х комнатная квартира. Отличный ремонт. Этаж: 4/5. Общ. пл.: 72 кв.м. ,  высокие потолки. КAТВ, интернет-wifi. Встроенная кухонная мебель. 1 балкон. 1 с/у.  Большой  охраняемый двор, парковочные места.
KOD: 22192
",38,"Abşeron r.
"," Masazır q.
",,,,,
2520875,2021-12-30,Yeni tikili,12 / 18,320 m²,5,var,528 000AZN,vasitəçi (agent),Elan kodu 497.814                                           Musabeyov parkinin yani 2 menzil birlesdirilib 5otaqli temirsiz ev satilir Kv 1650 aznden Qiymetde endrim olunacaq,48,"ASAN Xidmət №3 
"," Yasamal bazarı 
"," Yasamal r.
",,,,
2538086,2021-12-30,Köhnə tikili,2 / 10,95 m²,3,var,285 000AZN,vasitəçi (agent),M Sahil Tarqovu Gənc Tamaşaçılar Teatrı Nizami Küçəsi Ümumi Sahəsi 95 kv + Kladovka Həyətdə Parkinq Yeri Mühafizə Çiriş Nizami Küçəsindən İstilik Sistemi Kombi pol parket qaz su işıq daimi.,40,"Sahil m.
"," Malokan bağı 
"," Sahil bağı 
"," Xalça Muzeyi 
"," Nizami kinoteatrı 
"," Pedaqoji Universiteti 
"," Nəsimi r.
"
2535176,2021-12-30,Yeni tikili,11 / 15,44.5 m²,1,yoxdur,99 000AZN,mülkiyyətçi,"Grand Narimanov binasinda pilot layihe ile tikillmiw  temirli ewyali menzil satilir 1 otaqdan 2 otaqa duzelib 
sened novu muqavile",35,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,
2538084,2021-12-30,Yeni tikili,3 / 17,65 m²,2,var,130 000AZN,vasitəçi (agent),"Binəqədi rayonu 8 ci mkr Naxçivani rezidens adlanan 17 mərtəbəli binanın 3 cü mərtəbəsində sahəsi 65 kvadrat metir olan 1 otaqdan 2 otaqa düzəlmə əla təmirli və, əşyaları ilə birlikdə mənzil satılır.
Mənzilin qazı suyu işıqı daimidir.
Yaxınlarda kupça veriləcək.
Lift var. Yaxınlıqda orta məktəblər, uşaq bağçası, marketlər, ticarət mərkəzləri 10 dəyqə məsafədə azadlıq-dərnəgül metroları və, digər obyektlər yerləşir. 
Mənzilin təcili satılır. Əşyaları ilə birgə qiyməti 130 000 min manatdır. Real alıcıyla danışılacaq. 
Pfis haqq 1 faiz. 
Əlavə suallar üçün buyrun zəng edin.
Evilla illərdir sizinlə.",49,"Binəqədi r.
"," 8-ci mikrorayon q.
",,,,,
2538083,2021-12-30,Yeni tikili,17 / 19,88 m²,2,yoxdur,139 000AZN,vasitəçi (agent),"Tecili Satilir  Panarama _Park yawayiw kompleksinde
Qazli Binada
Xetai – r Gence Prospekti
2 – otagli menzil satilir
Sahe – 88 kv m
19 –mertebinin / 17–ci mertebesi
Real Aliciya Endirim Olunacaq",33,"Xətai r.
"," Əhmədli q.
",,,,,
2538079,2021-12-30,Yeni tikili,3 / 18,118 m²,3,var,235 000AZN,vasitəçi (agent),"Cox Təcili !!! EVRO TƏMİRLİ MƏNZİL!!!
BÜTÜN ƏŞYALARI İLƏ BİRLİKDƏ!

Səbail rayonu ,Badamdar qəsəbəsi, Oxford məktəbinin yanında,yeni tikili 18 mərtəbəli binanın 3-cü mərtəbəsində ümumi sahəsi 118 kv.m olan qanuni 3 otaqlı SUPER EVRO TƏMİRLİ MƏNZİL TƏCİLİ OLARAQ SATILIR!!!

Mənzildə qaz,su,işıq daimidir.Sənədləri kupçadır.İpotekaya yararlıdır.Pol parketdir.İstilik sistemi kombidir.Təmir və əşyalar ideal vəziyyətdədir.Təmir zamanı keyfiyyətli və bahalı materiallardan istifadə olunub.Yaxınlıqda hər bir iaşə obyekti mövcuddur.Məktəb,bağça,supermarketlər,alış veriş obyektləri və s 1 addımlıq məsafədədir.Sakit və təmiz həyət.Həyətdə maşın saxlamaq üçün geniş yer var.

Kərəm m.
Şirkətin xidmət haqqı 1%...

Şəhid ailələrindən xidmət haqqı tələb olunmur.",38,"Səbail r.
"," Badamdar q.
",,,,,
2538078,2021-12-30,Yeni tikili,16 / 20,182 m²,4,var,485 000AZN,vasitəçi (agent),"Rəsmi sənədi Kupça (reyestr çıxarışlı) İpotekayada yararlı.Ciddi müştəriyə sahibi tərəfindən endirim nəzərdə tutulur. Bakı şəhərinin mərkəzində, ən prestij binalarından biri sayılan 20 mərtəbəli ABU Park yaşayış kompleksində, 16-cı mərtəbəsində yerləşən, qanuni 4 otaq, 3 yataq, 1 qonaq otaqı, ümümi sahəsi 182 kv_m təmirdən sonra yaşayış olmayan, 2 sanuzel, 2 balkonlu = şəhərə və dənizə panoramalı olan mənzil SATILIR. Real müştərilər əlaqə saxlaya bilərlər.",29,"Sirk 
"," Azərbaycan Dillər Universiteti 
"," Bakı Slavyan Universiteti 
"," Qış parkı 
"," Bakı Musiqi Akademiyası 
"," 28 May m.
"," Nəsimi r.
"
2538077,2021-12-30,Köhnə tikili,6 / 9,65 m²,2,var,116 000AZN,vasitəçi (agent),"Tecili.!!!.Tecili.!!!.
Satilir Yasamal Rayonu
Elmler Metrosunun yani
Das bina..Evin Remontu
Elladir
Ipoteykaynan almaq olar
53.nomreli mekdeb
Bravo market
Araz supermarket
seherin istenilen yerine
marsurut gedir
Hormetli Alicilarimiz elave
sualiniz olduhu halda zeng
vurub maraqlana bilersiz.",42,"Elmlər Akademiyası m.
"," Bakı Dövlət Universiteti 
"," Yasamal r.
"," Yasamal q.
",,,
2538076,2021-12-30,Yeni tikili,13 / 18,63.3 m²,2,var,146 000AZN,mülkiyyətçi,"QAZLI KUPCALI  28 may metrosunun yani, Pilot Hayat tikinti sirketinin tikdiyi 18 mertebeli binanin 13 cu mertebesinde yerlesen 63.3 kv.m sahesi olan 2 otaqli tam temirli menzil satlir. Kandisinoner qurasdirilib. Yasayis olmayib.
Kuxna mebeli,ve diger esyalar sifaris olunub 1 aya qurasdirilacaq. Etrafli melumat ucun whatsapp:  ancaq whatsappla elaqe saxlaya bilersiz.
Maklerler narahat etmesin.",52,"Bakı Slavyan Universiteti 
"," Azərbaycan Dillər Universiteti 
"," 28 May m.
"," Nəsimi r.
",,,
2538074,2021-12-30,Yeni tikili,5 / 16,31.8 m²,1,yoxdur,87 000AZN,mülkiyyətçi,Bina Təhsil Nazirliyinin arxasindadir Araz marketlə üzbəüz binadır yaxsinliqda Sherq Yashil bazarlari var.Ümumi 1 otaqlıdır dehlizde metbext mebeli yığılıb qapı ilə üzbəüz genish hamam tualeti var  otaq hündürdür ishiq qaz su var.Sened müqavilə evde yashayish olmayıb mebellər yenidir və qalır.Binaya girish kartladır.,57,"Nərimanov r.
",,,,,,
2538073,2021-12-30,Yeni tikili,21 / 22,59 m²,2,var,95 000AZN,vasitəçi (agent),"SuPeR TeKLiF-SuPeR QiYMeT....
ESYALI+KUPCALI+iPOTEKAYA YARARLI...
Nesimi rayonu Xan Susinski kucesi Tibb universitetinin yanida 22 mertebeli yeni tikili binanin 21-ci mertebesinde umumi sahesi 59kv olan 1 otaqdan 2 otaga duzelmis menzil deyerinden asagi qiymete TECiLi SATILIR!!! Qazi suyu isigi daimidir, ela temirlidir, Kupca var, butun esyalarla birlikde satilir. Bina cox sakit ve elverisli eraizde yerlesir. Tibb universiteti, Asan 1 binanin 1 addimligindadir. Alib 600 azn kiraye vermek mumkundur. Real aliciya endirim olacaq, sirketin xidmet haqqi 1%...  Tural M

Sehid ailelerinden xidmet haqqi teleb olunmur...",36,"ASAN Xidmət №1 
"," Tibb Universiteti 
"," Nəsimi bazarı 
"," Nəsimi r.
",,,
2538071,2021-12-30,Yeni tikili,8 / 17,35 m²,1,yoxdur,90 000AZN,vasitəçi (agent),"TECILI SATILIR !!! Meqafonun yaxinliginda yeni tikilmis 17 mertebeli binanin 8-ci mertebesinde 1 otaqli ela temirli menzil satilir . Binanin qazi , suyu , isiqi daimidir . Binanin usaq meydancasi , yeralti ve yerustu avto dayanacagi , 24 saat muhafize xidmeti , 2 suretli liftleri var . Menzil mebellerle birlikde satilir . Etrafli melumat ucun elaqe saxlaya bilersiniz .",41,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,
2538067,2021-12-30,Köhnə tikili,4 / 5,50 m²,2,var,84 000AZN,mülkiyyətçi,"Mənziı 7-ci mkr-nın ən gözəl yerində, həyəti park olan binada yerləşir. Qanuni 2 otaqdır. Orta blokdur. Yanında məktəb, baxça, marketlər var.
Ev yenicə təmirdən çıxıb. Təzəlikcə 450 manata kirayə verilib. 
Evdə bütün əşyalar var:
Smart 109 sm televizor, paltaryuyan, soyuducu, konditsioner, mətbəx mebeli, wi-fi, divan, stol-stullar, jurnalnı stol, yataq mebeli, listurlar və s.
Bütün əşyalar və mebellər təzə alınıb. 
Təmir zamanı evin bütün su və işıq xətti yenilənib. 
EV ƏŞYALARLA BİRGƏ BU QİYMƏTƏ SATILIR. Evdən heçnə götürülmür. 
Qiymət sondu. Xahiş olunur maklerlər narahat etməsin.
Kupça var. Mərkəzi istilik sistemi var. Ev od kimidir. 
Dərnəgül metrosuna 5 dəqiqə, Azadlıq metrosuna 10 dəqiqləik yoldu. ",52,"Binəqədi r.
"," 7-ci mikrorayon q.
",,,,,
2538069,2021-12-30,Köhnə tikili,3 / 5,85 m²,3,var,72 000AZN,mülkiyyətçi,"Mənzil Sumqayıt şəhərində Şəhidlər Xiyabanının, Sağlam Ailə klinikasının yaxınlığında yerləşir. Dənizə, Sumqayıt bulvarına, parka çox yaxındır. Mənzildə hər şərait - qaz, su, işıq daimi, kombi sistemi, kondisioner və digər zəruri məişət şəraiti var. Yaxınlığında məktəb, bağça, supermarket, aptek, sağlamlıq mərkəzi var. Öz yaşadığım mənzildir. Mətbəx mebeli mənzilin daxilində qalacaq. Bəzi əşyalar da qala bilər razılaşma ilə. Mənzilin satış qiymətində razılaşmaq olar. Çox yaxşı sakit rahat bir yerdə yerləşir. Alana xeyirli olsun.",1830,"Sumqayıt
",,,,,,
2538068,2021-12-30,Yeni tikili,15 / 18,125 m²,3,var,190 000AZN,vasitəçi (agent),Nərimanov rayon Həsən Əliyev küç Bakı Sağlamlıq Mərkəzinə yaxın 18 mərtəbəli yeni tikili binanın 15-ci mərtəbəsində yerləşən ümumi sahəsi 125 kvm 3 otaqdan (studiyalı) ibarət təmirli mənzil ƏŞYALI satışdadır!!! Kommunal var!!! Kupça var!!! Şirkətin xidmət haqqısı 1 % !!!,33,"Neftçi bazası 
"," ASAN Xidmət №1 
"," TQDK 
"," Nərimanov r.
",,,
2538066,2021-12-30,Yeni tikili,9 / 15,55 m²,2,var,129 000AZN,vasitəçi (agent),"TECILI ! ! ! Aga Biznes Center yaninda yerlesen Elit MTK da super temirli menzil satilir . Menzil 1 otaqdan 2 otaga predelka olunub , Sehere Menzerelidir . QAZ SU ISIQ daimidir . Ela temirlidir ve temirinde keyfiyyetli materiallardan istifade olunub . Bina infastruktur cehetden cox elverisli yerde yerlesir ve binanin etrafinda bir sira iase obyektleri movcuddur . KUPCALIDIR . OFIS XIDMET HAQQI 1 % ",38,"ASAN Xidmət №2 
"," Şah İsmayıl Xətai m.
"," Xətai r.
",,,,
